updatetime,vehiclecount,_id,totalspaces,garagecode,streamtime
31:49.7,48,29335,700,SALLING,11/3/2014 16:19
01:49.7,37,29336,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29337,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,227,29338,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,31,29339,953,BRUUNS,11/3/2014 16:19
01:49.7,150,29340,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,32,29341,400,MAGASIN,11/3/2014 16:19
01:49.7,1,29342,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,48,29343,700,SALLING,11/3/2014 16:19
31:49.7,38,29344,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29345,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,231,29346,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,30,29347,953,BRUUNS,11/3/2014 16:19
31:49.7,148,29348,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,32,29349,400,MAGASIN,11/3/2014 16:19
31:49.7,1,29350,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,48,29351,700,SALLING,11/3/2014 16:19
01:49.7,39,29352,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29353,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,231,29354,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,30,29355,953,BRUUNS,11/3/2014 16:19
01:49.7,148,29356,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,32,29357,400,MAGASIN,11/3/2014 16:19
01:49.7,1,29358,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,48,29359,700,SALLING,11/3/2014 16:19
31:49.7,39,29360,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29361,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,231,29362,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,30,29363,953,BRUUNS,11/3/2014 16:19
31:49.7,148,29364,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,32,29365,400,MAGASIN,11/3/2014 16:19
31:49.7,1,29366,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,48,29367,700,SALLING,11/3/2014 16:19
01:49.7,39,29368,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29369,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,231,29370,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,30,29371,953,BRUUNS,11/3/2014 16:19
01:49.7,148,29372,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,32,29373,400,MAGASIN,11/3/2014 16:19
01:49.7,1,29374,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,49,29375,700,SALLING,11/3/2014 16:19
31:49.7,39,29376,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29377,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,231,29378,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,30,29379,953,BRUUNS,11/3/2014 16:19
31:49.7,148,29380,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,32,29381,400,MAGASIN,11/3/2014 16:19
31:49.7,1,29382,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,49,29383,700,SALLING,11/3/2014 16:19
01:49.7,39,29384,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29385,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,231,29386,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,30,29387,953,BRUUNS,11/3/2014 16:19
01:49.7,148,29388,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,32,29389,400,MAGASIN,11/3/2014 16:19
01:49.7,1,29390,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,51,29391,700,SALLING,11/3/2014 16:19
31:49.7,39,29392,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29393,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,231,29394,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,30,29395,953,BRUUNS,11/3/2014 16:19
31:49.7,148,29396,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,32,29397,400,MAGASIN,11/3/2014 16:19
31:49.7,1,29398,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,51,29399,700,SALLING,11/3/2014 16:19
01:49.7,39,29400,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29401,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,231,29402,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,31,29403,953,BRUUNS,11/3/2014 16:19
01:49.7,147,29404,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,32,29405,400,MAGASIN,11/3/2014 16:19
01:49.7,1,29406,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,51,29407,700,SALLING,11/3/2014 16:19
31:49.7,39,29408,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29409,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,231,29410,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,31,29411,953,BRUUNS,11/3/2014 16:19
31:49.7,148,29412,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,32,29413,400,MAGASIN,11/3/2014 16:19
31:49.7,1,29414,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,51,29415,700,SALLING,11/3/2014 16:19
01:49.7,39,29416,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29417,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,231,29418,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,31,29419,953,BRUUNS,11/3/2014 16:19
01:49.7,149,29420,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,32,29421,400,MAGASIN,11/3/2014 16:19
01:49.7,1,29422,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,52,29423,700,SALLING,11/3/2014 16:19
31:49.7,40,29424,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29425,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,234,29426,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,29,29427,953,BRUUNS,11/3/2014 16:19
31:49.7,148,29428,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,32,29429,400,MAGASIN,11/3/2014 16:19
31:49.7,1,29430,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,52,29431,700,SALLING,11/3/2014 16:19
01:49.7,39,29432,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29433,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,246,29434,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,35,29435,953,BRUUNS,11/3/2014 16:19
01:49.7,146,29436,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,34,29437,400,MAGASIN,11/3/2014 16:19
01:49.7,2,29438,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,53,29439,700,SALLING,11/3/2014 16:19
31:49.7,36,29440,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29441,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,257,29442,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,46,29443,953,BRUUNS,11/3/2014 16:19
31:49.7,151,29444,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,34,29445,400,MAGASIN,11/3/2014 16:19
31:49.7,3,29446,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,53,29447,700,SALLING,11/3/2014 16:19
01:49.7,34,29448,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29449,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,285,29450,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,52,29451,953,BRUUNS,11/3/2014 16:19
01:49.7,154,29452,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,37,29453,400,MAGASIN,11/3/2014 16:19
01:49.7,10,29454,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,57,29455,700,SALLING,11/3/2014 16:19
31:49.7,26,29456,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29457,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,336,29458,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,61,29459,953,BRUUNS,11/3/2014 16:19
31:49.7,155,29460,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,50,29461,400,MAGASIN,11/3/2014 16:19
31:49.7,12,29462,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,71,29463,700,SALLING,11/3/2014 16:19
01:49.7,20,29464,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29465,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,422,29466,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,124,29467,953,BRUUNS,11/3/2014 16:19
01:49.7,157,29468,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,69,29469,400,MAGASIN,11/3/2014 16:19
01:49.7,37,29470,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,113,29471,700,SALLING,11/3/2014 16:19
31:49.7,19,29472,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29473,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,611,29474,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,212,29475,953,BRUUNS,11/3/2014 16:19
31:49.7,164,29476,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,99,29477,400,MAGASIN,11/3/2014 16:19
31:49.7,58,29478,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,178,29479,700,SALLING,11/3/2014 16:19
01:49.7,18,29480,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29481,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,766,29482,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,269,29483,953,BRUUNS,11/3/2014 16:19
01:49.7,73,29484,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,117,29485,400,MAGASIN,11/3/2014 16:19
01:49.7,76,29486,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,249,29487,700,SALLING,11/3/2014 16:19
31:49.7,19,29488,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29489,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,832,29490,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,297,29491,953,BRUUNS,11/3/2014 16:19
31:49.7,85,29492,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,130,29493,400,MAGASIN,11/3/2014 16:19
31:49.7,75,29494,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,283,29495,700,SALLING,11/3/2014 16:19
01:49.7,23,29496,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29497,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,874,29498,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,343,29499,953,BRUUNS,11/3/2014 16:19
01:49.7,105,29500,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,156,29501,400,MAGASIN,11/3/2014 16:19
01:49.7,80,29502,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,359,29503,700,SALLING,11/3/2014 16:19
31:49.7,21,29504,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29505,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,894,29506,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,405,29507,953,BRUUNS,11/3/2014 16:19
31:49.7,129,29508,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,209,29509,400,MAGASIN,11/3/2014 16:19
31:49.7,75,29510,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,418,29511,700,SALLING,11/3/2014 16:19
01:49.7,29,29512,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29513,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,921,29514,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,439,29515,953,BRUUNS,11/3/2014 16:19
01:49.7,132,29516,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,234,29517,400,MAGASIN,11/3/2014 16:19
01:49.7,79,29518,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,454,29519,700,SALLING,11/3/2014 16:19
31:49.7,26,29520,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29521,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,937,29522,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,452,29523,953,BRUUNS,11/3/2014 16:19
31:49.7,135,29524,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,246,29525,400,MAGASIN,11/3/2014 16:19
31:49.7,74,29526,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,479,29527,700,SALLING,11/3/2014 16:19
01:49.7,30,29528,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29529,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,922,29530,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,460,29531,953,BRUUNS,11/3/2014 16:19
01:49.7,128,29532,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,273,29533,400,MAGASIN,11/3/2014 16:19
01:49.7,75,29534,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,499,29535,700,SALLING,11/3/2014 16:19
31:49.7,29,29536,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29537,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,917,29538,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,469,29539,953,BRUUNS,11/3/2014 16:19
31:49.7,130,29540,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,282,29541,400,MAGASIN,11/3/2014 16:19
31:49.7,75,29542,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,502,29543,700,SALLING,11/3/2014 16:19
01:49.7,25,29544,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29545,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,913,29546,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,488,29547,953,BRUUNS,11/3/2014 16:19
01:49.7,132,29548,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,309,29549,400,MAGASIN,11/3/2014 16:19
01:49.7,73,29550,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,509,29551,700,SALLING,11/3/2014 16:19
31:49.7,25,29552,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29553,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,889,29554,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,492,29555,953,BRUUNS,11/3/2014 16:19
31:49.7,127,29556,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,299,29557,400,MAGASIN,11/3/2014 16:19
31:49.7,71,29558,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,507,29559,700,SALLING,11/3/2014 16:19
01:49.7,22,29560,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29561,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,855,29562,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,474,29563,953,BRUUNS,11/3/2014 16:19
01:49.7,119,29564,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,288,29565,400,MAGASIN,11/3/2014 16:19
01:49.7,70,29566,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,498,29567,700,SALLING,11/3/2014 16:19
31:49.7,18,29568,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29569,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,824,29570,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,465,29571,953,BRUUNS,11/3/2014 16:19
31:49.7,120,29572,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,261,29573,400,MAGASIN,11/3/2014 16:19
31:49.7,65,29574,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,470,29575,700,SALLING,11/3/2014 16:19
01:49.7,21,29576,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29577,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,814,29578,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,450,29579,953,BRUUNS,11/3/2014 16:19
01:49.7,118,29580,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,249,29581,400,MAGASIN,11/3/2014 16:19
01:49.7,55,29582,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,453,29583,700,SALLING,11/3/2014 16:19
31:49.7,20,29584,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29585,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,730,29586,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,437,29587,953,BRUUNS,11/3/2014 16:19
31:49.7,117,29588,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,228,29589,400,MAGASIN,11/3/2014 16:19
31:49.7,38,29590,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,401,29591,700,SALLING,11/3/2014 16:19
01:49.7,20,29592,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29593,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,640,29594,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,395,29595,953,BRUUNS,11/3/2014 16:19
01:49.7,109,29596,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,201,29597,400,MAGASIN,11/3/2014 16:19
01:49.7,30,29598,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,330,29599,700,SALLING,11/3/2014 16:19
31:49.7,18,29600,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29601,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,524,29602,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,369,29603,953,BRUUNS,11/3/2014 16:19
31:49.7,106,29604,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,191,29605,400,MAGASIN,11/3/2014 16:19
31:49.7,17,29606,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,302,29607,700,SALLING,11/3/2014 16:19
01:49.7,15,29608,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29609,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,436,29610,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,337,29611,953,BRUUNS,11/3/2014 16:19
01:49.7,111,29612,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,180,29613,400,MAGASIN,11/3/2014 16:19
01:49.7,13,29614,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,273,29615,700,SALLING,11/3/2014 16:19
31:49.7,9,29616,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29617,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,378,29618,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,306,29619,953,BRUUNS,11/3/2014 16:19
31:49.7,118,29620,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,172,29621,400,MAGASIN,11/3/2014 16:19
31:49.7,11,29622,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,242,29623,700,SALLING,11/3/2014 16:19
01:49.7,10,29624,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29625,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,353,29626,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,282,29627,953,BRUUNS,11/3/2014 16:19
01:49.7,119,29628,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,169,29629,400,MAGASIN,11/3/2014 16:19
01:49.7,20,29630,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,198,29631,700,SALLING,11/3/2014 16:19
31:49.7,14,29632,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29633,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,332,29634,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,248,29635,953,BRUUNS,11/3/2014 16:19
31:49.7,121,29636,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,165,29637,400,MAGASIN,11/3/2014 16:19
31:49.7,20,29638,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,159,29639,700,SALLING,11/3/2014 16:19
01:49.7,17,29640,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29641,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,315,29642,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,221,29643,953,BRUUNS,11/3/2014 16:19
01:49.7,137,29644,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,154,29645,400,MAGASIN,11/3/2014 16:19
01:49.7,21,29646,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,153,29647,700,SALLING,11/3/2014 16:19
31:49.7,26,29648,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29649,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,311,29650,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,184,29651,953,BRUUNS,11/3/2014 16:19
31:49.7,131,29652,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,149,29653,400,MAGASIN,11/3/2014 16:19
31:49.7,20,29654,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,135,29655,700,SALLING,11/3/2014 16:19
01:49.7,22,29656,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29657,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,301,29658,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,160,29659,953,BRUUNS,11/3/2014 16:19
01:49.7,135,29660,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,133,29661,400,MAGASIN,11/3/2014 16:19
01:49.7,17,29662,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,107,29663,700,SALLING,11/3/2014 16:19
31:49.7,23,29664,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29665,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,288,29666,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,147,29667,953,BRUUNS,11/3/2014 16:19
31:49.7,130,29668,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,121,29669,400,MAGASIN,11/3/2014 16:19
31:49.7,16,29670,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,84,29671,700,SALLING,11/3/2014 16:19
01:49.7,24,29672,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29673,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,274,29674,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,128,29675,953,BRUUNS,11/3/2014 16:19
01:49.7,119,29676,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,111,29677,400,MAGASIN,11/3/2014 16:19
01:49.7,13,29678,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,78,29679,700,SALLING,11/3/2014 16:19
31:49.7,27,29680,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29681,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,259,29682,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,94,29683,953,BRUUNS,11/3/2014 16:19
31:49.7,114,29684,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,88,29685,400,MAGASIN,11/3/2014 16:19
31:49.7,12,29686,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,68,29687,700,SALLING,11/3/2014 16:19
01:49.7,29,29688,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29689,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,252,29690,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,76,29691,953,BRUUNS,11/3/2014 16:19
01:49.7,101,29692,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,70,29693,400,MAGASIN,11/3/2014 16:19
01:49.7,9,29694,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,58,29695,700,SALLING,11/3/2014 16:19
31:49.7,29,29696,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29697,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,249,29698,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,67,29699,953,BRUUNS,11/3/2014 16:19
31:49.7,94,29700,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,64,29701,400,MAGASIN,11/3/2014 16:19
31:49.7,8,29702,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,55,29703,700,SALLING,11/3/2014 16:19
01:49.7,29,29704,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29705,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,249,29706,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,54,29707,953,BRUUNS,11/3/2014 16:19
01:49.7,88,29708,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,59,29709,400,MAGASIN,11/3/2014 16:19
01:49.7,6,29710,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,52,29711,700,SALLING,11/3/2014 16:19
31:49.7,29,29712,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29713,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,249,29714,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,42,29715,953,BRUUNS,11/3/2014 16:19
31:49.7,85,29716,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,58,29717,400,MAGASIN,11/3/2014 16:19
31:49.7,2,29718,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,50,29719,700,SALLING,11/3/2014 16:19
01:49.7,29,29720,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29721,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,250,29722,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,33,29723,953,BRUUNS,11/3/2014 16:19
01:49.7,86,29724,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,57,29725,400,MAGASIN,11/3/2014 16:19
01:49.7,2,29726,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,50,29727,700,SALLING,11/3/2014 16:19
31:49.7,31,29728,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29729,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,249,29730,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,31,29731,953,BRUUNS,11/3/2014 16:19
31:49.7,82,29732,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,57,29733,400,MAGASIN,11/3/2014 16:19
31:49.7,2,29734,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,50,29735,700,SALLING,11/3/2014 16:19
01:49.7,31,29736,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29737,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,249,29738,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,34,29739,953,BRUUNS,11/3/2014 16:19
01:49.7,83,29740,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,57,29741,400,MAGASIN,11/3/2014 16:19
01:49.7,2,29742,210,KALKVAERKSVEJ,11/3/2014 16:19
01:49.7,49,29743,700,SALLING,11/3/2014 16:19
31:49.7,31,29744,65,NORREPORT,11/3/2014 16:19
31:49.7,512,29745,512,SKOLEBAKKEN,11/3/2014 16:19
31:49.7,249,29746,1240,SCANDCENTER,11/3/2014 16:19
31:49.7,32,29747,953,BRUUNS,11/3/2014 16:19
31:49.7,83,29748,130,BUSGADEHUSET,11/3/2014 16:19
31:49.7,57,29749,400,MAGASIN,11/3/2014 16:19
31:49.7,2,29750,210,KALKVAERKSVEJ,11/3/2014 16:19
31:49.7,49,29751,700,SALLING,11/3/2014 16:19
01:49.7,31,29752,65,NORREPORT,11/3/2014 16:19
01:49.7,512,29753,512,SKOLEBAKKEN,11/3/2014 16:19
01:49.7,249,29754,1240,SCANDCENTER,11/3/2014 16:19
01:49.7,31,29755,953,BRUUNS,11/3/2014 16:19
01:49.7,82,29756,130,BUSGADEHUSET,11/3/2014 16:19
01:49.7,57,29757,400,MAGASIN,11/3/2014 16:19
